transition_src,transition_dst,timestamp,body_id,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,speed,hdg_x,hdg_z,transition_time,transition_entry_x,transition_entry_y,transition_entry_z,transition_prob,transition_approach,transition_time_err,transition_pos_err
45626933,49123828,1776118053.0725188,0,2.2052221298217773,-0.6657291650772095,6.561161994934082,0.0,0.0,0.0,0.0,0.9999427211655086,0.010703008367650054,0.0,2.2052221298217773,-0.6657291650772095,6.561161994934082,1.0,0.0,,
45626933,49123828,1776118053.0725188,1,-0.4908776581287384,-0.6065930128097534,8.368443489074707,0.0,0.0,0.0,0.0,-0.286684768785675,-0.9580249701058443,0.0,-0.4908776581287384,-0.6065930128097534,8.368443489074707,1.0,0.0,,
45626933,49123828,1776118054.0959554,0,2.2931783199310303,-0.6112856268882751,6.974770545959473,8.449766159057617,0.0,28.82616424560547,30.03907943425328,-0.6703175935160023,0.7420743384748697,0.0,2.2931783199310303,-0.6112856268882751,6.974770545959473,1.0,0.0,,
45626933,49123828,1776118054.0959554,1,-0.35487425327301025,-0.601721465587616,8.19590950012207,0.5378754138946533,0.0,0.13113611936569214,0.5536304206550049,-0.8316530373497663,-0.5552956198880991,0.0,-0.35487425327301025,-0.601721465587616,8.19590950012207,1.0,0.0,,
45626933,49123828,1776118055.1392524,0,2.1475632190704346,-0.5940468311309814,6.620718955993652,-0.9825329780578613,-0.0,0.9865789413452148,1.3923753303176176,-0.5406153245361631,0.8412699155899128,0.0,2.1475632190704346,-0.5940468311309814,6.620718955993652,1.0,0.0,,
45626933,49123828,1776118055.1392524,1,-0.22797679901123047,-0.5933358669281006,8.045520782470703,0.5391806364059448,0.0,-0.27529197931289673,0.6053936178629009,-0.777714252755883,-0.6286179611340725,0.0,-0.22797679901123047,-0.5933358669281006,8.045520782470703,1.0,0.0,,
45626933,49123828,1776118056.2469132,0,2.248960256576538,-0.6467490792274475,6.856750965118408,-4.85012149810791,0.0,-14.196992874145508,15.002609280220119,-0.6352751616982942,0.7722858725428079,0.0,2.248960256576538,-0.6467490792274475,6.856750965118408,1.0,0.0,,
45626933,49123828,1776118056.2469132,1,-0.08613254874944687,-0.5925983786582947,7.720920562744141,0.5880557298660278,0.0,-0.7745608687400818,0.9724988847354309,-0.4494762781239103,-0.8932922676279457,0.0,-0.08613254874944687,-0.5925983786582947,7.720920562744141,1.0,0.0,,
45626933,49123828,1776118057.261022,0,2.3769516944885254,-0.5939819812774658,7.1382975578308105,-0.08327436447143555,0.0,-0.4462704658508301,0.45397351075678233,-0.13269610116189232,0.9911567710188096,0.0,2.3769516944885254,-0.5939819812774658,7.1382975578308105,1.0,0.0,,
45626933,49123828,1776118057.261022,1,0.03420238196849823,-0.5946409702301025,7.410860538482666,0.549401581287384,0.0,-0.954023003578186,1.1009096188504401,-0.14147177951229045,-0.9899422890257926,0.0,0.03420238196849823,-0.5946409702301025,7.410860538482666,1.0,0.0,,
45626933,49123828,1776118058.2902932,1,0.1749952733516693,-0.5933363437652588,7.07000207901001,0.5439612865447998,0.0,-1.055477499961853,1.1874033157209885,-0.013974693933698983,-0.99990234919689,0.0,0.1749952733516693,-0.5933363437652588,7.07000207901001,1.0,0.0,,
45626933,49123828,1776118058.2902932,0,2.521338701248169,-0.6271772384643555,7.487586498260498,0.6592702269554138,0.0,0.6245973110198975,0.9081624486198102,-0.6162546635762074,0.7875469443916188,0.0,2.521338701248169,-0.6271772384643555,7.487586498260498,1.0,0.0,,
45626933,49123828,1776118059.2958968,1,0.3009021282196045,-0.5966581702232361,6.76223087310791,0.5431373119354248,0.0,-1.1195125579833984,1.2443096508100269,0.7777446728620032,-0.6285803240913412,0.0,0.3009021282196045,-0.5966581702232361,6.76223087310791,1.0,0.0,,
45626933,49123828,1776118059.2958968,0,2.553872585296631,-0.6111515164375305,7.689974308013916,1.5843441486358643,0.0,4.514109134674072,4.784070198174835,-0.6653581629790344,0.746524289596236,0.0,2.553872585296631,-0.6111515164375305,7.689974308013916,1.0,0.0,,
45626933,49123828,1776118060.3508515,1,0.43161213397979736,-0.5947560667991638,6.499552249908447,0.5545591711997986,0.0,-1.13797926902771,1.2659118022590075,0.6346548670915054,-0.7727957037128659,0.0,0.43161213397979736,-0.5947560667991638,6.499552249908447,1.0,0.0,,
45626933,49123828,1776118060.3508515,0,2.5404510498046875,-0.6167813539505005,7.731729030609131,-8.638847351074219,0.0,-24.243690490722656,25.73686484724039,-0.5002000144155029,0.8659098946072452,0.0,2.5404510498046875,-0.6167813539505005,7.731729030609131,1.0,0.0,,
